experiment,case,data_seed,m_constraints,family,selection,strictly_reliable,reliability_code,normalizer_reliable,reference_reliable,reference_method,reference_rhat_max,reference_ess_min,vi_converged,vi_failure_reason,selected_validation_elbo,selected_normalized_gradient,method,reverse_kl,reverse_kl_se,forward_kl,forward_kl_se,tv,tv_se,validation_elbo,normalized_gradient,converged,wall_time_seconds,jacobian_log_q01,jacobian_log_q50,jacobian_log_q99,minimum_derivative,average_marginal_w1,sliced_w1,mean_relative_error,covariance_relative_error,normalized_reverse_kl
capacity_extended,sigmoid,0,20,rank2,best_unconverged_validation_elbo,False,U_REF+U_VI,True,False,coordinate_gibbs,6.113604854205781,175.8822289808474,False,normalized_gradient,-78.93995833190738,0.3162130177120219,CTVGP,39.78756635784944,0.027517553384754794,100797.62116464993,556.5995450078359,0.9999999999996647,1.8710880028479493e-13,-78.93995833190738,0.3162130177120219,False,53.60866539995186,-7.751493630418176,-4.6383953602603345,-0.11199241297702471,0.00018831501310393473,0.06203898206443111,0.07074686516889737,0.12391057344828024,0.8466870118299725,1.9893783178924722
capacity_extended,sigmoid,0,20,rank4,best_unconverged_validation_elbo,False,U_REF+U_VI,True,False,coordinate_gibbs,6.113604854205781,175.8822289808474,False,normalized_gradient,-72.4612348856715,0.9717727252007611,CTVGP,33.315587052534696,0.025696060198791202,14038.715440442316,260.115094953966,0.9999999999081088,2.671711715396748e-11,-72.4612348856715,0.9717727252007611,False,47.79909290000796,-7.22315382081199,-4.414170021244098,-0.10658982125706472,0.00039104020307126894,0.0602425614048208,0.06546493126035768,0.12285690286798143,0.6430434550013657,1.6657793526267348
capacity_extended,sigmoid,0,20,full,best_unconverged_validation_elbo,False,U_REF+U_VI,True,False,coordinate_gibbs,6.113604854205781,175.8822289808474,False,"validation_plateau,normalized_gradient",-53.08584768176736,2.97248426659138,CTVGP,14.128251368620951,0.013224549350634838,94226.45509577882,1317.458217688248,0.9996960163619546,4.3082521855944564e-05,-53.08584768176736,2.97248426659138,False,37.2386374999769,-5.494238668546366,-3.777325180648954,-0.09565045220429566,0.0009002746737307102,0.05981275200499113,0.07555162213190922,0.13222681040542245,0.6318444508576379,0.7064125684310476
capacity_extended,sigmoid,0,5,diag,best_converged_validation_elbo,True,OK,True,True,coordinate_gibbs,1.0002214742553885,27727.55330492367,True,,-9.034592056413528,0.0004964206682039607,CTVGP,0.44300822579152843,0.003279373773638508,1.1990191748648849,0.022305048374299696,0.334818148992894,0.001304419191433379,-9.034592056413528,0.0004964206682039607,True,3.6438017999753356,-5.077529675662458,-2.2512963230682566,-0.07686628641872251,0.000748535748482167,0.011178663515124485,0.005931186636562971,0.0021308858285008026,0.07506407014576663,0.08860164515830568
capacity_extended,sigmoid,0,5,rank2,best_converged_validation_elbo,True,OK,True,True,coordinate_gibbs,1.0002214742553885,27727.55330492367,True,,-8.962171149820566,0.0016478367853599934,CTVGP,0.2884940540282024,0.0032407539229384855,1.396589902952617,0.022773341432029248,0.3295566102091864,0.0013394903840415957,-8.962171149820566,0.0016478367853599934,True,8.234254000009969,-5.109177433614072,-2.251252780728848,-0.07691683405555239,0.0007028225078220682,0.010857183634280567,0.0059647896490772605,0.002028576284914336,0.07028374545489724,0.057698810805640474
capacity_extended,sigmoid,0,5,rank4,best_converged_validation_elbo,True,OK,True,True,coordinate_gibbs,1.0002214742553885,27727.55330492367,True,,-8.805154194069004,0.005175703260481617,CTVGP,0.1291720243674721,0.003299798772247404,1.5551483520082436,0.02289642674773145,0.3279690830171606,0.0013683419806870673,-8.805154194069004,0.005175703260481617,True,1.6237260999623686,-5.103003560324289,-2.2531943375356907,-0.0770556047633031,0.0004501295746829277,0.011280135794778389,0.006569775678124759,0.0018432262681329719,0.08634590059021575,0.02583440487349442
capacity_extended,sigmoid,0,5,full,best_converged_validation_elbo,True,OK,True,True,coordinate_gibbs,1.0002214742553885,27727.55330492367,True,,-9.025602202813332,0.0011488937338644482,CTVGP,0.43442648680565377,0.0032412992844670124,1.1909554395421729,0.02221276243179596,0.328278613009858,0.001315507402875184,-9.025602202813332,0.0011488937338644482,True,3.46816819999367,-5.0822146059684,-2.24690810830025,-0.07672986367402174,0.0005745357772837825,0.010760286177476819,0.006260050797291557,0.0021108762851066274,0.06203243344911232,0.08688529736113075
capacity_extended,sigmoid,1,10,diag,best_converged_validation_elbo,True,OK,True,True,coordinate_gibbs,1.0001819675154209,24329.513905576503,True,,-21.918267984781245,0.0013509724108161268,CTVGP,1.0652708306234295,0.006090819661765811,2.844576282994044,0.026471953886967162,0.555011944415547,0.001581211842034135,-21.918267984781245,0.0013509724108161268,True,5.305021400097758,-5.91923067378119,-3.43385260736785,-0.105802137367728,0.0003644959628478579,0.01293827921081649,0.015914802649347425,0.004994018464326651,0.6467027017984962,0.10652708306234296
capacity_extended,sigmoid,1,10,rank2,best_converged_validation_elbo,True,OK,True,True,coordinate_gibbs,1.0001819675154209,24329.513905576503,True,,-21.53203045190187,0.0007869398981417963,CTVGP,0.6783868163783389,0.005496293339222938,2.197818602170977,0.024468358440634243,0.4557341466207362,0.0015566295228115123,-21.53203045190187,0.0007869398981417963,True,6.656569699989632,-5.927692770235252,-3.425954934787007,-0.0986715008562202,0.00031707227959395205,0.005694173095447034,0.00334696623478552,0.003454362938984397,0.044809033321863964,0.06783868163783388
capacity_extended,sigmoid,1,10,rank4,best_converged_validation_elbo,True,OK,True,True,coordinate_gibbs,1.0001819675154209,24329.513905576503,True,,-21.508504680410837,0.007064347969492865,CTVGP,0.3367432671156507,0.005618342634423119,2.597400635333265,0.025826406786093502,0.46926772369276776,0.0015598999997231532,-21.508504680410837,0.007064347969492865,True,7.963778899982572,-5.934847172653948,-3.420025295368453,-0.09843390758027566,0.0003725980269166476,0.005877014379725666,0.0036851639318300983,0.0036131081294262938,0.04786280578194068,0.033674326711565075
capacity_extended,sigmoid,1,10,full,best_converged_validation_elbo,True,OK,True,True,coordinate_gibbs,1.0001819675154209,24329.513905576503,True,,-21.481279775034412,0.0030074300177768457,CTVGP,0.6313446713054418,0.005602909636178902,2.1841949577505515,0.02515147463411862,0.45167555559872996,0.0015134305425199281,-21.481279775034412,0.0030074300177768457,True,7.254231799859554,-5.9301680342840095,-3.416870584506803,-0.09897816295561374,0.0003512937387935784,0.005716141999737393,0.002890285639158532,0.0033261477274708607,0.04750323693348099,0.06313446713054419
capacity_extended,sigmoid,1,20,diag,best_converged_validation_elbo,False,U_NORM+U_REF,False,False,coordinate_gibbs,4.1382480428281525,175.70293149016146,True,,-80.43383270038824,0.0014619625118959768,CTVGP,51.04002114489067,0.0315544451932845,17024.2937133217,63.04356065191877,1.0,3.819006064063464e-17,-80.43383270038824,0.0014619625118959768,True,44.58348340005614,-6.600403369448904,-5.1797399903390735,-0.12438773904385107,0.0009448686478956805,0.06736361276342467,0.07288784145378495,0.11041730618489375,0.9921723864995503,2.5520010572445337
capacity_extended,sigmoid,1,20,rank2,best_unconverged_validation_elbo,False,U_NORM+U_REF+U_VI,False,False,coordinate_gibbs,4.1382480428281525,175.70293149016146,False,normalized_gradient,-73.49719588694649,0.030929768330775632,CTVGP,44.13419008083655,0.029722263027400532,11103.53424018594,38.27625453004512,0.9999999999999847,5.509256727433383e-15,-73.49719588694649,0.030929768330775632,False,50.63057629996911,-6.682505114661571,-4.456009550136525,-0.12152007439573047,0.0007433488212396211,0.057725373338625076,0.05920723376073959,0.09700146113546704,0.8056596375949436,2.2067095040418274
capacity_extended,sigmoid,1,20,rank4,best_unconverged_validation_elbo,False,U_NORM+U_REF+U_VI,False,False,coordinate_gibbs,4.1382480428281525,175.70293149016146,False,normalized_gradient,-66.3279845277871,0.323871093286,CTVGP,36.933662272849574,0.026615790740880486,26534.139031882285,176.38333890580407,0.9999999999778482,1.1848405583267752e-11,-66.3279845277871,0.323871093286,False,39.577352799940854,-6.502387218975805,-3.750107220693825,-0.12159972895801403,0.0010115934419107975,0.049632910935053856,0.054441512181568,0.08982638255217759,0.6481922244862015,1.8466831136424786
capacity_extended,sigmoid,1,20,full,best_unconverged_validation_elbo,False,U_NORM+U_REF+U_VI,False,False,coordinate_gibbs,4.1382480428281525,175.70293149016146,False,normalized_gradient,-44.333522608127275,0.7178157681088527,CTVGP,14.991355887705168,0.01683695262062848,28961.235231179242,336.80555596352593,0.9998352118710336,2.8958450280185364e-05,-44.333522608127275,0.7178157681088527,False,34.76254849997349,-4.147446979399031,-3.2249460496210807,-0.12183588219801801,0.007238328646342035,0.033767266042241464,0.03740070840266225,0.06065902337302954,0.5509497275818516,0.7495677943852584
capacity_extended,sigmoid,1,5,diag,best_converged_validation_elbo,True,OK,True,True,rejection,1.0,30000.0,True,,-2.528850578049526,9.524515173512686e-05,CTVGP,0.42108124752503917,0.002991279797216579,1.3336806991862211,0.027052063957024402,0.327679196339478,0.0013160947788108265,-2.528850578049526,9.524515173512686e-05,True,2.6488485999871045,-4.020438431742735,-1.4321245315142463,-0.08784009988257385,0.00247264019290945,0.017599673392861385,0.011208299000237912,0.006931107515432062,0.10001222107116957,0.08421624950500783
capacity_extended,sigmoid,1,5,rank2,best_converged_validation_elbo,True,OK,True,True,rejection,1.0,30000.0,True,,-2.516480461769108,0.0005448593935891408,CTVGP,0.4144118040425293,0.0029750149736626095,1.306134152797689,0.026767254845034744,0.31911401595873967,0.0013238586633367167,-2.516480461769108,0.0005448593935891408,True,4.361459200037643,-4.00213158563626,-1.4294170497069572,-0.0875151485515373,0.0019986307753142637,0.017220573381444833,0.009550422732752157,0.006547951003670001,0.05211108148661004,0.08288236080850586
capacity_extended,sigmoid,1,5,rank4,best_converged_validation_elbo,True,OK,True,True,rejection,1.0,30000.0,True,,-2.513846777534832,0.0003074214313718013,CTVGP,0.3214564667049453,0.0028243304838122237,1.4819077945697108,0.028182674089541036,0.3196048434812848,0.0013471162474128179,-2.513846777534832,0.0003074214313718013,True,8.579906100174412,-4.032426141023192,-1.4267622295721465,-0.08736821598921846,0.0021209145887840816,0.017797018669604155,0.010442916461747654,0.006005134920353599,0.051481506963369936,0.06429129334098907
capacity_extended,sigmoid,1,5,full,best_converged_validation_elbo,True,OK,True,True,rejection,1.0,30000.0,True,,-2.5162028398090968,0.000597345071161103,CTVGP,0.4059152468840117,0.002848130560713775,1.3088298988856697,0.026798860262523934,0.32037455027967904,0.0013258452759811845,-2.5162028398090968,0.000597345071161103,True,1.2493798001669347,-4.0218911436865445,-1.435235793648081,-0.08721038095692116,0.0027562233911435224,0.01772883725643981,0.009774712393585546,0.005377157885235117,0.04541638689052911,0.08118304937680235
capacity_extended,sigmoid,2,10,diag,best_converged_validation_elbo,True,OK,True,True,coordinate_gibbs,1.0001323561410402,27185.967327529434,True,,-17.495688473212258,0.0019812867318369245,CTVGP,1.3515290951704024,0.006145976636968528,2.716428478416841,0.028691662115656557,0.5738060348515642,0.001559271420939405,-17.495688473212258,0.0019812867318369245,True,5.366610599914566,-5.428564538847094,-3.1031447116070203,-0.07471527685250147,0.0004882836640401248,0.016172593585798836,0.019813618115089405,0.006681226205556752,0.6408337032936356,0.13515290951704023
capacity_extended,sigmoid,2,10,rank2,best_converged_validation_elbo,True,OK,True,True,coordinate_gibbs,1.0001323561410402,27185.967327529434,True,,-17.11226695489568,0.0009745112206250135,CTVGP,0.9411643393321398,0.005414599328287442,2.052871846445012,0.025456913009778218,0.48206064152793615,0.0015606357874759355,-17.11226695489568,0.0009745112206250135,True,6.024047899991274,-5.426959236684226,-3.097405268308675,-0.06866739566346183,0.0005082070229609107,0.00777660831672144,0.005965715880566181,0.005808225337490539,0.05330615216239996,0.09411643393321398
capacity_extended,sigmoid,2,10,rank4,best_converged_validation_elbo,True,OK,True,True,coordinate_gibbs,1.0001323561410402,27185.967327529434,True,,-17.086976241253705,0.003453109775415851,CTVGP,0.9027563147982036,0.005312979581048721,2.063886981882442,0.02585369389908886,0.47712983035594436,0.0015427977670753217,-17.086976241253705,0.003453109775415851,True,7.217185599962249,-5.437403406675244,-3.092224565750515,-0.0687803881046669,0.0006799482850103053,0.007423265284932219,0.0040089520017944,0.0037854243767104366,0.059692417702385876,0.09027563147982036
capacity_extended,sigmoid,2,10,full,best_converged_validation_elbo,True,OK,True,True,coordinate_gibbs,1.0001323561410402,27185.967327529434,True,,-17.03650756327346,0.0035532580592586237,CTVGP,0.8836322257214313,0.0049489172198173195,2.0223402101990544,0.02645794752014277,0.47394546217951256,0.001501629246234796,-17.03650756327346,0.0035532580592586237,True,7.531012099934742,-5.4470315383959,-3.089697629450316,-0.06851314554121363,0.0005331116942904014,0.0075221265283560036,0.003998286661895545,0.0032339093429949407,0.06555068923334334,0.08836322257214313
capacity_extended,sigmoid,2,20,diag,best_converged_validation_elbo,False,U_REF,True,False,coordinate_gibbs,2.987579741992887,176.5108865352489,True,,-74.45461700515162,0.00043767850409961144,CTVGP,52.967287295020455,0.031814418360351704,18290.404964852143,215.8421146287781,1.0,1.4277313104915562e-18,-74.45461700515162,0.00043767850409961144,True,52.367172199999914,-5.969329437113653,-4.6936935403236735,-0.09833613976032143,0.001763513738635423,0.0723158996641329,0.08238103680725131,0.09565413969017209,0.9928787582912457,2.6483643647510227
capacity_extended,sigmoid,2,20,rank2,best_unconverged_validation_elbo,False,U_REF+U_VI,True,False,coordinate_gibbs,2.987579741992887,176.5108865352489,False,normalized_gradient,-68.07465182083104,0.12403839214975684,CTVGP,46.59214938492717,0.028719173847137125,14411.2633937999,130.012717290637,0.9999999999999989,4.036202517217399e-16,-68.07465182083104,0.12403839214975684,False,30.22686839988455,-5.966884326936534,-4.20790813629867,-0.09349863194025582,0.0016637879496328642,0.06230706933876895,0.060804532297948924,0.0904136043734011,0.7277544721961474,2.3296074692463584
capacity_extended,sigmoid,2,20,rank4,best_unconverged_validation_elbo,False,U_REF+U_VI,True,False,coordinate_gibbs,2.987579741992887,176.5108865352489,False,normalized_gradient,-62.21425744114764,0.23492870716680997,CTVGP,40.69618610693199,0.026715262855181894,21332.430152128294,169.65384407367384,0.9999999999999485,9.57471159236569e-15,-62.21425744114764,0.23492870716680997,False,32.38379790005274,-6.210735382873733,-3.5019265550286516,-0.0948134160277623,0.0011456877897700328,0.04890039686502817,0.052558279230715245,0.0668364060997905,0.7425305345020459,2.0348093053465997
capacity_extended,sigmoid,2,20,full,best_unconverged_validation_elbo,False,U_REF+U_VI,True,False,coordinate_gibbs,2.987579741992887,176.5108865352489,False,normalized_gradient,-39.02179714173302,0.9698469884953143,CTVGP,17.591151089711555,0.01674222117991131,22264.984047248563,258.18012603842595,0.9999890209802162,2.1225720549606136e-06,-39.02179714173302,0.9698469884953143,False,34.25703929993324,-3.8803729414342016,-2.8838616205089704,-0.09543575091620324,0.0019908824302087903,0.030315585608782537,0.028418636523335344,0.01603652621472879,0.6760038754594194,0.8795575544855778
capacity_extended,sigmoid,2,5,diag,best_converged_validation_elbo,True,OK,True,True,rejection,1.0,30000.0,True,,-4.850653409789136,0.00020358163203709528,CTVGP,0.4014636616746783,0.0029929911705204744,1.037807432171812,0.019243659254534806,0.32012100225028856,0.00128847359465599,-4.850653409789136,0.00020358163203709528,True,2.4794830998871475,-4.185797095973157,-1.787272289763838,-0.05846834761362542,0.0011059461017367683,0.01720566297472588,0.009207044986090413,0.0018150532505872097,0.08205030720253866,0.08029273233493565
capacity_extended,sigmoid,2,5,rank2,best_converged_validation_elbo,True,OK,True,True,rejection,1.0,30000.0,True,,-4.847421229600807,0.0007974219491038124,CTVGP,0.39722668895691715,0.0029832477249977668,1.0301292729782887,0.019142847401326574,0.3172670467884426,0.0012954292526159228,-4.847421229600807,0.0007974219491038124,True,5.0080158999189734,-4.191033631078839,-1.791046775333084,-0.05844311466321568,0.0016475046766222187,0.01744234509850979,0.00888510058823561,0.0017380804784697256,0.083955431558067,0.07944533779138344
capacity_extended,sigmoid,2,5,rank4,best_converged_validation_elbo,True,OK,True,True,rejection,1.0,30000.0,True,,-4.8447766114380855,0.0023716779956858463,CTVGP,0.4026857486519937,0.002995569654019909,1.029921389079869,0.01916609848961713,0.31475017628875973,0.0012947766805048938,-4.8447766114380855,0.0023716779956858463,True,7.743492200039327,-4.20004106395254,-1.7848845630593075,-0.05869118024902504,0.002382541014460574,0.01808807129458379,0.011471027682979546,0.0023393180355130256,0.08361665459452367,0.08053714973039874
capacity_extended,sigmoid,2,5,full,best_converged_validation_elbo,True,OK,True,True,rejection,1.0,30000.0,True,,-4.846106459807366,0.0013739418838743336,CTVGP,0.39649925033767275,0.0029345233276170967,1.0384748010980005,0.019282669250430248,0.3156367445084694,0.0012942712093192063,-4.846106459807366,0.0013739418838743336,True,1.4368753000162542,-4.194033939413319,-1.7854404644943833,-0.058706212660038636,0.0014730297392069637,0.017683012865548645,0.009551640513354234,0.0024038089844486423,0.07073067047880519,0.07929985006753455
capacity_extended,sigmoid,3,10,diag,best_converged_validation_elbo,True,OK,True,True,coordinate_gibbs,1.0001961497422849,21932.18905356257,True,,-12.823386157817954,0.0011218976075590757,CTVGP,2.3435330151239455,0.008194907238060167,7.335529826476328,0.0800251540408423,0.7312449528215106,0.0014552686932238755,-12.823386157817954,0.0011218976075590757,True,7.874579499941319,-5.074403106455028,-2.7801173863479676,-0.190129748961995,0.0008501498214356371,0.017382837561888458,0.016716633154650645,0.011774580429160504,0.6233734263294076,0.23435330151239456
capacity_extended,sigmoid,3,10,rank2,best_converged_validation_elbo,True,OK,True,True,coordinate_gibbs,1.0001961497422849,21932.18905356257,True,,-12.24583914672478,0.002731617838494409,CTVGP,1.7380893069097088,0.007066590356536109,5.497567437059472,0.06426980932992862,0.6581745306620986,0.0015232663716557603,-12.24583914672478,0.002731617838494409,True,7.6508929000701755,-5.060984719494648,-2.777291211135659,-0.1841592200792997,0.0008517336540005363,0.012420865888412916,0.009591701931554108,0.013505318200128279,0.23036693733214525,0.17380893069097086
capacity_extended,sigmoid,3,10,rank4,best_unconverged_validation_elbo,False,U_VI,True,True,coordinate_gibbs,1.0001961497422849,21932.18905356257,False,normalized_gradient,-11.988360564113535,0.0200808858566292,CTVGP,1.490869218609701,0.006865172072062841,5.187553342487218,0.06674945946901864,0.6111984483894345,0.001559975336923531,-11.988360564113535,0.0200808858566292,False,7.94533080002293,-5.037262575762959,-2.7412710158186857,-0.18239826062140554,0.0008401512252619888,0.010828887615743701,0.00819014015719051,0.00926785015829856,0.2070614872834501,0.1490869218609701
capacity_extended,sigmoid,3,10,full,best_converged_validation_elbo,True,OK,True,True,coordinate_gibbs,1.0001961497422849,21932.18905356257,True,,-11.834348644707253,0.004416818395319481,CTVGP,1.3421425664402236,0.006222422776752631,5.190656587343657,0.06908313035530389,0.5915145174190579,0.001557667343382348,-11.834348644707253,0.004416818395319481,True,8.220440099947155,-5.064994901846692,-2.72851075156525,-0.18223114775711508,0.0005640833902105332,0.01005194995983289,0.00720941806161616,0.0076811689106154645,0.20106849738386032,0.13421425664402237
capacity_extended,sigmoid,3,20,diag,best_unconverged_validation_elbo,False,U_REF+U_VI,True,False,coordinate_gibbs,30.768604265916146,173.4867943733119,False,normalized_gradient,-98.42300971024815,0.7250297318846031,CTVGP,80.22894717209971,0.013195583295941058,52635737.13095393,47261.74292143964,1.0,0.0,-98.42300971024815,0.7250297318846031,False,46.18819190002978,-8.857812195859772,-4.376404320731904,-0.1636195732179433,9.56290976672222e-05,0.14500026394968207,0.2130452072840902,0.4197750351411254,0.9999521515517203,4.011447358604985
capacity_extended,sigmoid,3,20,rank2,best_unconverged_validation_elbo,False,U_REF+U_VI,True,False,coordinate_gibbs,30.768604265916146,173.4867943733119,False,normalized_gradient,-91.7940950935882,0.33103164131569773,CTVGP,73.98376306425739,0.012070788575443608,5188469.5896540005,10678.255496550613,1.0,0.0,-91.7940950935882,0.33103164131569773,False,51.89630879997276,-9.375410913809548,-4.928143470035764,-0.14838047596375362,3.894029782168745e-05,0.1676250263923235,0.24837035685247993,0.48736764092121826,0.9421837091908883,3.6991881532128694
capacity_extended,sigmoid,3,20,rank4,best_unconverged_validation_elbo,False,U_REF+U_VI,True,False,coordinate_gibbs,30.768604265916146,173.4867943733119,False,"validation_plateau,normalized_gradient",-91.72436773922148,5.683091422584526,CTVGP,72.978471836387,0.06384747961596621,422150.83581482247,1269.3545373468573,1.0,0.0,-91.72436773922148,5.683091422584526,False,41.138839799910784,-8.069421634784932,-4.885473472306958,-0.11535247578183137,8.409507089887346e-05,0.1506958458997854,0.2574753270934933,0.46104877151452045,0.774146938893599,3.64892359181935
capacity_extended,sigmoid,3,20,full,best_unconverged_validation_elbo,False,U_REF+U_VI,True,False,coordinate_gibbs,30.768604265916146,173.4867943733119,False,"validation_plateau,normalized_gradient",-78.14367088572652,14.615346357940254,CTVGP,59.48498880513924,0.06872246216816173,18024821.473945025,125977.40165497307,1.0,6.329506736355995e-19,-78.14367088572652,14.615346357940254,False,40.42961320001632,-5.376266468093669,-3.6412129872123375,-0.11598654088397073,0.0007378578818499945,0.131526871131255,0.23018644868638058,0.43917875761582104,0.9342378086856,2.974249440256962
capacity_extended,sigmoid,3,5,diag,best_converged_validation_elbo,True,OK,True,True,rejection,1.0,30000.0,True,,-4.270798499828116,0.0004892702125614937,CTVGP,0.7597530906941512,0.004585805968402116,1.8234714236424587,0.026099613299381444,0.43349909619898896,0.0015179991375270316,-4.270798499828116,0.0004892702125614937,True,3.8647396999876946,-4.683650087740124,-2.6821375351635806,-0.19250715067149404,0.001922401171547243,0.011791613737355822,0.011032885134841483,0.00912458877341696,0.3221016056283823,0.15195061813883023
capacity_extended,sigmoid,3,5,rank2,best_converged_validation_elbo,True,OK,True,True,rejection,1.0,30000.0,True,,-4.10529588476016,0.0009757020489309283,CTVGP,0.5219036868901274,0.004171030924736284,1.7769905396889332,0.027250589640625978,0.3792043163376359,0.0014777698940233693,-4.10529588476016,0.0009757020489309283,True,3.954358500195667,-4.735652498020275,-2.663215482254362,-0.18741951568352416,0.00132159695278494,0.008973725894235082,0.006071471818180838,0.003911210632728259,0.07430069515071985,0.10438073737802549
capacity_extended,sigmoid,3,5,rank4,best_converged_validation_elbo,True,OK,True,True,rejection,1.0,30000.0,True,,-4.075531139984445,0.004454633916342029,CTVGP,0.5674293675470259,0.0040870756879045865,1.5889026948779819,0.026172226076635576,0.375111135578244,0.0014187135276689104,-4.075531139984445,0.004454633916342029,True,12.169826299883425,-4.743167017443201,-2.6659140096772838,-0.18813206130871962,0.0013766462207646898,0.009030512103467983,0.005371384840298613,0.003604593420618092,0.07228750932298367,0.11348587350940517
capacity_extended,sigmoid,3,5,full,best_converged_validation_elbo,True,OK,True,True,rejection,1.0,30000.0,True,,-4.076685273433135,0.002182855363548559,CTVGP,0.5656286460794528,0.004127846310520022,1.6323159239248406,0.026846096486020005,0.3747137896033557,0.001420515315039885,-4.076685273433135,0.002182855363548559,True,5.109280799981207,-4.7264545653300996,-2.6637334354612614,-0.1882242702302449,0.0016223811674472015,0.009147656842327817,0.005445191960911615,0.003962897209869106,0.06694336142654081,0.11312572921589056
capacity_extended,sigmoid,4,10,diag,best_converged_validation_elbo,False,U_REF,True,False,coordinate_gibbs,1.0395042962998686,349.5798020862971,True,,-24.38348647546404,0.0004469803927133997,CTVGP,13.371409592754619,0.01620708264011905,385.9747106546376,2.7682004190954492,0.999419763256242,7.539830267154988e-05,-24.38348647546404,0.0004469803927133997,True,15.560419199988246,-5.8211895236986,-3.531422209035691,-0.2537899857766162,0.0011236591058702012,0.034504383661819946,0.03643008577273501,0.048641460892459354,0.9414371382096679,1.337140959275462
capacity_extended,sigmoid,4,10,rank2,best_converged_validation_elbo,False,U_REF,True,False,coordinate_gibbs,1.0395042962998686,349.5798020862971,True,,-20.37349533887522,0.006820304983562885,CTVGP,9.353769021222279,0.013239992947441328,225.40569007359295,1.8622033198032881,0.995281720875843,0.00020593298575585076,-20.37349533887522,0.006820304983562885,True,15.66982279997319,-5.519801493760941,-3.508037974424112,-0.2568586415076062,0.0014343822291918054,0.0246224890867365,0.026867593849728717,0.03886215169821196,0.7607506709700178,0.9353769021222279
capacity_extended,sigmoid,4,10,rank4,best_unconverged_validation_elbo,False,U_REF+U_VI,True,False,coordinate_gibbs,1.0395042962998686,349.5798020862971,False,normalized_gradient,-17.89958665568508,0.11288326547999372,CTVGP,6.851836910446851,0.011833049960387209,216.04612245313848,2.073294323250639,0.9817227690837966,0.00041148597257604217,-17.89958665568508,0.11288326547999372,False,15.581399000016972,-5.261057146022352,-3.3849219662846473,-0.2454632455815347,0.0013596707339753149,0.018345405564386862,0.017651774499859902,0.028977933517604637,0.4967371216701354,0.6851836910446851
capacity_extended,sigmoid,4,10,full,best_unconverged_validation_elbo,False,U_REF+U_VI,True,False,coordinate_gibbs,1.0395042962998686,349.5798020862971,False,normalized_gradient,-15.438469295588316,0.03541554200797452,CTVGP,4.4231807641022325,0.008826897039931824,188.4065951839387,2.8786894276663233,0.9430661186418369,0.0007119277474600806,-15.438469295588316,0.03541554200797452,False,6.853535899892449,-4.799777014313443,-3.252978626770611,-0.24404349950714566,0.0016998717547358532,0.014285422727671132,0.013092577847230228,0.015728977949843913,0.46067216681112766,0.44231807641022325
capacity_extended,sigmoid,4,20,diag,best_unconverged_validation_elbo,False,U_REF+U_VI,True,False,coordinate_gibbs,15.553727803256638,173.08890719868273,False,normalized_gradient,-85.69919373091105,0.05262631648141516,CTVGP,62.04082021517989,0.009489050135850791,272930759.6334993,121844.62640430167,1.0,0.0,-85.69919373091105,0.05262631648141516,False,42.02272220002487,-10.20689614948648,-6.972846202648119,-0.22131825048114367,1.5981297518516962e-05,0.09227724774191773,0.1397507585161558,0.32353290467167123,0.9999908455084967,3.1020410107589944
capacity_extended,sigmoid,4,20,rank2,best_unconverged_validation_elbo,False,U_REF+U_VI,True,False,coordinate_gibbs,15.553727803256638,173.08890719868273,False,"validation_plateau,normalized_gradient",-90.33280932645383,3.570219233612368,CTVGP,66.95180741717887,0.012152217201066785,3689398.0317104366,10802.054105294827,1.0,0.0,-90.33280932645383,3.570219233612368,False,37.455335499951616,-9.609696007316984,-6.2030821431566014,-0.16725195880204552,1.4220445134093098e-05,0.11844587273006998,0.17335959672015616,0.436453137030022,0.807287848205516,3.3475903708589434
capacity_extended,sigmoid,4,20,rank4,best_unconverged_validation_elbo,False,U_REF+U_VI,True,False,coordinate_gibbs,15.553727803256638,173.08890719868273,False,"validation_plateau,normalized_gradient",-213.27263844934942,111.07012214327877,CTVGP,160.925968231962,1.3305531962387236,2431283.973339556,11040.326820181228,1.0,0.0,-213.27263844934942,111.07012214327877,False,44.2743542001117,-8.463083524058339,-4.760641552722134,-0.25276260295446523,8.25327116791988e-07,0.06278184399714666,0.07574712982026421,0.20054626798830122,0.7261689863773048,8.0462984115981
capacity_extended,sigmoid,4,20,full,best_unconverged_validation_elbo,False,U_REF+U_VI,True,False,coordinate_gibbs,15.553727803256638,173.08890719868273,False,"validation_plateau,normalized_gradient",-71.84703527969691,27.634933420667586,CTVGP,44.175764411939824,0.20832712608065185,2392681.0144450576,23237.778632041987,0.9999999734958083,1.700797518972661e-08,-71.84703527969691,27.634933420667586,False,32.68414349993691,-6.787738280495081,-4.198181049217822,-0.24670443088812036,1.365456845849513e-05,0.04238386229375211,0.06929966953506707,0.170848954169296,0.6177067292292849,2.208788220596991
capacity_extended,sigmoid,4,5,diag,best_converged_validation_elbo,True,OK,True,True,coordinate_gibbs,1.000073831374621,29716.719576181848,True,,-7.633575821948117,0.000829868321887544,CTVGP,0.7944350007628636,0.0047963828705697535,2.496346001519716,0.04342061073324436,0.45492420524593097,0.0015110751532789563,-7.633575821948117,0.000829868321887544,True,4.5649999000597745,-5.813353792409578,-3.07836636522899,-0.20936436519755353,0.0003912585169614303,0.010859498952821515,0.011670775308969704,0.002623794127203449,0.5690768242730974,0.1588870001525727
